mmsi,navigationalstatus,sog,cog,heading,shiptype,width,length,draught
219022265,Under way using engine,10.5,160.8,163.0,Tug,12.0,28.0,5.6
219850000,Under way using engine,8.0,140.5,143.0,Tug,9.0,33.0,4.9
219025221,Under way using engine,6.2,169.8,169.0,Tug,8.0,26.0,4.2
219159000,Under way using engine,9.0,153.5,154.0,Tug,11.0,33.0,5.1
219015425,Under way using engine,8.7,312.8,315.0,Tug,13.0,33.0,5.6
231809000,Under way using engine,6.7,115.3,121.0,Tug,13.0,33.0,5.4
219015425,Under way using engine,7.3,311.6,317.0,Tug,13.0,33.0,5.6
209657000,Under way using engine,8.7,114.2,119.0,Tug,9.0,32.0,4.8
219025221,Under way using engine,6.1,170.2,182.0,Tug,8.0,26.0,4.2
219022265,Under way using engine,9.9,162.8,163.0,Tug,12.0,28.0,5.6
219159000,Under way using engine,8.9,155.6,155.0,Tug,11.0,33.0,5.1
219850000,Under way using engine,7.4,185.0,186.0,Tug,9.0,33.0,4.9
209657000,Under way using engine,8.7,114.7,120.0,Tug,9.0,32.0,4.8
231809000,Under way using engine,11.2,26.6,28.0,Tug,13.0,33.0,5.4
219022265,Under way using engine,9.9,144.8,142.0,Tug,12.0,28.0,5.6
209657000,Under way using engine,8.8,115.5,120.0,Tug,9.0,32.0,4.8
231809000,Under way using engine,11.2,23.2,24.0,Tug,13.0,33.0,5.4
219159000,Under way using engine,8.8,146.0,146.0,Tug,11.0,33.0,5.1
219015425,Under way using engine,8.1,313.9,314.0,Tug,13.0,33.0,5.6
219015579,Under way using engine,5.3,157.4,158.0,Tug,7.0,23.0,25.5
219022265,Under way using engine,10.0,142.4,144.0,Tug,12.0,28.0,5.6
209657000,Under way using engine,8.6,116.9,119.0,Tug,9.0,32.0,4.8
219159000,Under way using engine,8.9,144.4,146.0,Tug,11.0,33.0,5.1
231809000,Under way using engine,11.1,21.5,24.0,Tug,13.0,33.0,5.4
219015425,Under way using engine,8.3,314.5,314.0,Tug,13.0,33.0,5.6
219850000,Under way using engine,8.0,170.0,173.0,Tug,9.0,33.0,4.9
219022265,Under way using engine,9.5,178.8,179.0,Tug,12.0,28.0,5.6
